id,SRC_STATION_NAME,SRC_STATION_ID,DEST_STATION_NAME,DEST_STATION_ID,OCT_ADT_FARE,OCT_STD_FARE,OCT_JOYYOU_SIXTY_FARE,SINGLE_ADT_FARE,OCT_CON_CHILD_FARE,OCT_CON_ELDERLY_FARE,OCT_CON_PWD_FARE,SINGLE_CON_CHILD_FARE,SINGLE_CON_ELDERLY_FARE
2938,North Point,31,Ocean Park,86,7.4,3.7,2,7.5,3.7,2,2,4,4
2939,North Point,31,Wong Chuk Hang,87,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
2940,North Point,31,Lei Tung,88,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
2941,North Point,31,South Horizons,89,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
2942,North Point,31,Hin Keng,90,19.5,9.4,2,21.5,9.4,2,2,10.5,10.5
2943,North Point,31,Kai Tak,91,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2944,North Point,31,Sung Wong Toi,92,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2945,North Point,31,To Kwa Wan,93,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2946,Quarry Bay,32,Central,1,7.4,3.7,2,7.5,3.7,2,2,4,4
2947,Quarry Bay,32,Admiralty,2,7.4,3.7,2,7.5,3.7,2,2,4,4
2948,Quarry Bay,32,Tsim Sha Tsui,3,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2949,Quarry Bay,32,Jordan,4,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2950,Quarry Bay,32,Yau Ma Tei,5,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2951,Quarry Bay,32,Mong Kok,6,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2952,Quarry Bay,32,Shek Kip Mei,7,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2953,Quarry Bay,32,Kowloon Tong,8,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2954,Quarry Bay,32,Lok Fu,9,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2955,Quarry Bay,32,Wong Tai Sin,10,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2956,Quarry Bay,32,Diamond Hill,11,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2957,Quarry Bay,32,Choi Hung,12,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2958,Quarry Bay,32,Kowloon Bay,13,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2959,Quarry Bay,32,Ngau Tau Kok,14,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
2960,Quarry Bay,32,Kwun Tong,15,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
2961,Quarry Bay,32,Prince Edward,16,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2962,Quarry Bay,32,Sham Shui Po,17,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2963,Quarry Bay,32,Cheung Sha Wan,18,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2964,Quarry Bay,32,Lai Chi Kok,19,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2965,Quarry Bay,32,Mei Foo,20,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2966,Quarry Bay,32,Lai King,21,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2967,Quarry Bay,32,Kwai Fong,22,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2968,Quarry Bay,32,Kwai Hing,23,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2969,Quarry Bay,32,Tai Wo Hau,24,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2970,Quarry Bay,32,Tsuen Wan,25,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2971,Quarry Bay,32,Sheung Wan,26,7.4,3.7,2,7.5,3.7,2,2,4,4
2972,Quarry Bay,32,Wan Chai,27,7.4,3.7,2,7.5,3.7,2,2,4,4
2973,Quarry Bay,32,Causeway Bay,28,5.9,3.2,2,6,3.2,2,2,3.5,3.5
2974,Quarry Bay,32,Tin Hau,29,5.9,3.2,2,6,3.2,2,2,3.5,3.5
2975,Quarry Bay,32,Fortress Hill,30,4.9,3.2,2,5,3.2,2,2,3.5,3.5
2976,Quarry Bay,32,North Point,31,4.9,3.2,2,5,3.2,2,2,3.5,3.5
2977,Quarry Bay,32,Quarry Bay,32,0,0,0,0,0,0,0,0,0
2978,Quarry Bay,32,Tai Koo,33,4.9,3.2,2,5,3.2,2,2,3.5,3.5
2979,Quarry Bay,32,Sai Wan Ho,34,4.9,3.2,2,5,3.2,2,2,3.5,3.5
2980,Quarry Bay,32,Shau Kei Wan,35,5.9,3.2,2,6,3.2,2,2,3.5,3.5
2981,Quarry Bay,32,Heng Fa Chuen,36,5.9,3.2,2,6,3.2,2,2,3.5,3.5
2982,Quarry Bay,32,Chai Wan,37,7.4,3.7,2,7.5,3.7,2,2,4,4
2983,Quarry Bay,32,Lam Tin,38,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
2984,Quarry Bay,32,Hong Kong,39,7.4,3.7,2,7.5,3.7,2,2,4,4
2985,Quarry Bay,32,Kowloon,40,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2986,Quarry Bay,32,Olympic,41,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2987,Quarry Bay,32,Tsing Yi,42,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2988,Quarry Bay,32,Tung Chung,43,27.9,14.2,2,31,14.2,2,2,16.5,16.5
2989,Quarry Bay,32,Yau Tong,48,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
2990,Quarry Bay,32,Tiu Keng Leng,49,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2991,Quarry Bay,32,Tseung Kwan O,50,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2992,Quarry Bay,32,Hang Hau,51,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2993,Quarry Bay,32,Po Lam,52,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2994,Quarry Bay,32,Nam Cheong,53,15.8,7.4,2,16,7.4,2,2,7.5,7.5
2995,Quarry Bay,32,Sunny Bay,54,24.3,12.5,2,28,12.5,2,2,15,15
2996,Quarry Bay,32,Disneyland Resort,55,27.9,14.2,2,31,14.2,2,2,16.5,16.5
2997,Quarry Bay,32,LOHAS Park,57,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
2998,Quarry Bay,32,Hung Hom,64,14.8,7.2,2,17,7.2,2,2,7.5,7.5
2999,Quarry Bay,32,Mong Kok East,65,16.1,7.6,2,17.5,7.6,2,2,8,8
3000,Quarry Bay,32,Tai Wai,67,19.5,9.4,2,21.5,9.4,2,2,10.5,10.5
3001,Quarry Bay,32,Sha Tin,68,19.5,9.4,2,21.5,9.4,2,2,10.5,10.5
3002,Quarry Bay,32,Fo Tan,69,19.9,9.8,2,22,9.8,2,2,12,12
3003,Quarry Bay,32,Racecourse,70,27.9,13.9,27.9,30.5,13.9,2,2,15.5,15.5
3004,Quarry Bay,32,University,71,20.9,10,2,22.5,10,2,2,12,12
3005,Quarry Bay,32,Tai Po Market,72,23,11.6,2,26.5,11.6,2,2,13.5,13.5
3006,Quarry Bay,32,Tai Wo,73,23,11.6,2,26.5,11.6,2,2,13.5,13.5
3007,Quarry Bay,32,Fanling,74,24.5,12.4,2,27.5,12.4,2,2,14,14
3008,Quarry Bay,32,Sheung Shui,75,24.5,12.4,2,27.5,12.4,2,2,14,14
3009,Quarry Bay,32,Lo Wu,76,54.4,46.7,54.4,57,27.2,27.2,27.2,28,28
3010,Quarry Bay,32,Lok Ma Chau,78,54.4,46.7,54.4,57,27.2,27.2,27.2,28,28
3011,Quarry Bay,32,East Tsim Sha Tsui,80,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3012,Quarry Bay,32,Che Kung Temple,96,20.4,9.9,2,22,9.9,2,2,12,12
3013,Quarry Bay,32,Sha Tin Wai,97,20.4,9.9,2,22,9.9,2,2,12,12
3014,Quarry Bay,32,City One,98,20.4,9.9,2,22,9.9,2,2,12,12
3015,Quarry Bay,32,Shek Mun,99,20.4,9.9,2,22,9.9,2,2,12,12
3016,Quarry Bay,32,Tai Shui Hang,100,22.9,11.4,2,26,11.4,2,2,13.5,13.5
3017,Quarry Bay,32,Heng On,101,22.9,11.4,2,26,11.4,2,2,13.5,13.5
3018,Quarry Bay,32,Ma On Shan,102,22.9,11.4,2,26,11.4,2,2,13.5,13.5
3019,Quarry Bay,32,Wu Kai Sha,103,22.9,11.4,2,26,11.4,2,2,13.5,13.5
3020,Quarry Bay,32,Austin,111,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3021,Quarry Bay,32,Tsuen Wan West,114,18.7,9.1,2,21,9.1,2,2,10,10
3022,Quarry Bay,32,Kam Sheung Road,115,29.3,14.8,2,31,14.8,2,2,15.5,15.5
3023,Quarry Bay,32,Yuen Long,116,30.2,15.8,2,32,15.8,2,2,16.5,16.5
3024,Quarry Bay,32,Long Ping,117,30.2,15.8,2,32,15.8,2,2,16.5,16.5
3025,Quarry Bay,32,Tin Shui Wai,118,30.2,15.8,2,32,15.8,2,2,16.5,16.5
3026,Quarry Bay,32,Siu Hong,119,30.2,15.8,2,32,15.8,2,2,16.5,16.5
3027,Quarry Bay,32,Tuen Mun,120,30.2,15.8,2,32,15.8,2,2,16.5,16.5
3028,Quarry Bay,32,Sai Ying Pun,81,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3029,Quarry Bay,32,HKU,82,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3030,Quarry Bay,32,Kennedy Town,83,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3031,Quarry Bay,32,Ho Man Tin,84,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3032,Quarry Bay,32,Whampoa,85,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3033,Quarry Bay,32,Ocean Park,86,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3034,Quarry Bay,32,Wong Chuk Hang,87,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3035,Quarry Bay,32,Lei Tung,88,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3036,Quarry Bay,32,South Horizons,89,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3037,Quarry Bay,32,Hin Keng,90,19.5,9.4,2,21.5,9.4,2,2,10.5,10.5
3038,Quarry Bay,32,Kai Tak,91,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3039,Quarry Bay,32,Sung Wong Toi,92,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3040,Quarry Bay,32,To Kwa Wan,93,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3041,Tai Koo,33,Central,1,7.4,3.7,2,7.5,3.7,2,2,4,4
3042,Tai Koo,33,Admiralty,2,7.4,3.7,2,7.5,3.7,2,2,4,4
3043,Tai Koo,33,Tsim Sha Tsui,3,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3044,Tai Koo,33,Jordan,4,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3045,Tai Koo,33,Yau Ma Tei,5,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3046,Tai Koo,33,Mong Kok,6,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3047,Tai Koo,33,Shek Kip Mei,7,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3048,Tai Koo,33,Kowloon Tong,8,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3049,Tai Koo,33,Lok Fu,9,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3050,Tai Koo,33,Wong Tai Sin,10,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3051,Tai Koo,33,Diamond Hill,11,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3052,Tai Koo,33,Choi Hung,12,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3053,Tai Koo,33,Kowloon Bay,13,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3054,Tai Koo,33,Ngau Tau Kok,14,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
3055,Tai Koo,33,Kwun Tong,15,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
3056,Tai Koo,33,Prince Edward,16,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3057,Tai Koo,33,Sham Shui Po,17,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3058,Tai Koo,33,Cheung Sha Wan,18,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3059,Tai Koo,33,Lai Chi Kok,19,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3060,Tai Koo,33,Mei Foo,20,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3061,Tai Koo,33,Lai King,21,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3062,Tai Koo,33,Kwai Fong,22,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3063,Tai Koo,33,Kwai Hing,23,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3064,Tai Koo,33,Tai Wo Hau,24,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3065,Tai Koo,33,Tsuen Wan,25,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3066,Tai Koo,33,Sheung Wan,26,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3067,Tai Koo,33,Wan Chai,27,7.4,3.7,2,7.5,3.7,2,2,4,4
3068,Tai Koo,33,Causeway Bay,28,7.4,3.7,2,7.5,3.7,2,2,4,4
3069,Tai Koo,33,Tin Hau,29,5.9,3.2,2,6,3.2,2,2,3.5,3.5
3070,Tai Koo,33,Fortress Hill,30,5.9,3.2,2,6,3.2,2,2,3.5,3.5
3071,Tai Koo,33,North Point,31,4.9,3.2,2,5,3.2,2,2,3.5,3.5
3072,Tai Koo,33,Quarry Bay,32,4.9,3.2,2,5,3.2,2,2,3.5,3.5
3073,Tai Koo,33,Tai Koo,33,0,0,0,0,0,0,0,0,0
3074,Tai Koo,33,Sai Wan Ho,34,4.9,3.2,2,5,3.2,2,2,3.5,3.5
3075,Tai Koo,33,Shau Kei Wan,35,4.9,3.2,2,5,3.2,2,2,3.5,3.5
3076,Tai Koo,33,Heng Fa Chuen,36,5.9,3.2,2,6,3.2,2,2,3.5,3.5
3077,Tai Koo,33,Chai Wan,37,5.9,3.2,2,6,3.2,2,2,3.5,3.5
3078,Tai Koo,33,Lam Tin,38,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
3079,Tai Koo,33,Hong Kong,39,7.4,3.7,2,7.5,3.7,2,2,4,4
3080,Tai Koo,33,Kowloon,40,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3081,Tai Koo,33,Olympic,41,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3082,Tai Koo,33,Tsing Yi,42,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3083,Tai Koo,33,Tung Chung,43,27.9,14.2,2,31,14.2,2,2,16.5,16.5
3084,Tai Koo,33,Yau Tong,48,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
3085,Tai Koo,33,Tiu Keng Leng,49,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3086,Tai Koo,33,Tseung Kwan O,50,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3087,Tai Koo,33,Hang Hau,51,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3088,Tai Koo,33,Po Lam,52,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3089,Tai Koo,33,Nam Cheong,53,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3090,Tai Koo,33,Sunny Bay,54,24.3,12.5,2,28,12.5,2,2,15,15
3091,Tai Koo,33,Disneyland Resort,55,27.9,14.2,2,31,14.2,2,2,16.5,16.5
3092,Tai Koo,33,LOHAS Park,57,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3093,Tai Koo,33,Hung Hom,64,17,7.8,2,19,7.8,2,2,8,8
3094,Tai Koo,33,Mong Kok East,65,17,7.8,2,19,7.8,2,2,8,8
3095,Tai Koo,33,Tai Wai,67,19.5,9.4,2,21.5,9.4,2,2,10.5,10.5
3096,Tai Koo,33,Sha Tin,68,19.5,9.4,2,21.5,9.4,2,2,10.5,10.5
3097,Tai Koo,33,Fo Tan,69,19.9,9.8,2,22,9.8,2,2,12,12
3098,Tai Koo,33,Racecourse,70,27.9,13.9,27.9,30.5,13.9,2,2,15.5,15.5
3099,Tai Koo,33,University,71,20.9,10,2,22.5,10,2,2,12,12
3100,Tai Koo,33,Tai Po Market,72,23,11.6,2,26.5,11.6,2,2,13.5,13.5
3101,Tai Koo,33,Tai Wo,73,23,11.6,2,26.5,11.6,2,2,13.5,13.5
3102,Tai Koo,33,Fanling,74,24.5,12.4,2,27.5,12.4,2,2,14,14
3103,Tai Koo,33,Sheung Shui,75,24.5,12.4,2,27.5,12.4,2,2,14,14
3104,Tai Koo,33,Lo Wu,76,54.4,46.7,54.4,57,27.2,27.2,27.2,28,28
3105,Tai Koo,33,Lok Ma Chau,78,54.4,46.7,54.4,57,27.2,27.2,27.2,28,28
3106,Tai Koo,33,East Tsim Sha Tsui,80,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3107,Tai Koo,33,Che Kung Temple,96,20.4,9.9,2,22,9.9,2,2,12,12
3108,Tai Koo,33,Sha Tin Wai,97,20.4,9.9,2,22,9.9,2,2,12,12
3109,Tai Koo,33,City One,98,20.4,9.9,2,22,9.9,2,2,12,12
3110,Tai Koo,33,Shek Mun,99,20.4,9.9,2,22,9.9,2,2,12,12
3111,Tai Koo,33,Tai Shui Hang,100,22.9,11.4,2,26,11.4,2,2,13.5,13.5
3112,Tai Koo,33,Heng On,101,22.9,11.4,2,26,11.4,2,2,13.5,13.5
3113,Tai Koo,33,Ma On Shan,102,22.9,11.4,2,26,11.4,2,2,13.5,13.5
3114,Tai Koo,33,Wu Kai Sha,103,22.9,11.4,2,26,11.4,2,2,13.5,13.5
3115,Tai Koo,33,Austin,111,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3116,Tai Koo,33,Tsuen Wan West,114,18.7,9.1,2,21,9.1,2,2,10,10
3117,Tai Koo,33,Kam Sheung Road,115,29.3,14.8,2,31,14.8,2,2,15.5,15.5
3118,Tai Koo,33,Yuen Long,116,30.2,15.8,2,32,15.8,2,2,16.5,16.5
3119,Tai Koo,33,Long Ping,117,30.2,15.8,2,32,15.8,2,2,16.5,16.5
3120,Tai Koo,33,Tin Shui Wai,118,30.2,15.8,2,32,15.8,2,2,16.5,16.5
3121,Tai Koo,33,Siu Hong,119,30.2,15.8,2,32,15.8,2,2,16.5,16.5
3122,Tai Koo,33,Tuen Mun,120,30.2,15.8,2,32,15.8,2,2,16.5,16.5
3123,Tai Koo,33,Sai Ying Pun,81,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3124,Tai Koo,33,HKU,82,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3125,Tai Koo,33,Kennedy Town,83,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3126,Tai Koo,33,Ho Man Tin,84,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3127,Tai Koo,33,Whampoa,85,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3128,Tai Koo,33,Ocean Park,86,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3129,Tai Koo,33,Wong Chuk Hang,87,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3130,Tai Koo,33,Lei Tung,88,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3131,Tai Koo,33,South Horizons,89,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3132,Tai Koo,33,Hin Keng,90,19.5,9.4,2,21.5,9.4,2,2,10.5,10.5
3133,Tai Koo,33,Kai Tak,91,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3134,Tai Koo,33,Sung Wong Toi,92,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3135,Tai Koo,33,To Kwa Wan,93,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3136,Sai Wan Ho,34,Central,1,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3137,Sai Wan Ho,34,Admiralty,2,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3138,Sai Wan Ho,34,Tsim Sha Tsui,3,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3139,Sai Wan Ho,34,Jordan,4,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3140,Sai Wan Ho,34,Yau Ma Tei,5,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3141,Sai Wan Ho,34,Mong Kok,6,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3142,Sai Wan Ho,34,Shek Kip Mei,7,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3143,Sai Wan Ho,34,Kowloon Tong,8,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3144,Sai Wan Ho,34,Lok Fu,9,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3145,Sai Wan Ho,34,Wong Tai Sin,10,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3146,Sai Wan Ho,34,Diamond Hill,11,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3147,Sai Wan Ho,34,Choi Hung,12,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3148,Sai Wan Ho,34,Kowloon Bay,13,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3149,Sai Wan Ho,34,Ngau Tau Kok,14,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
3150,Sai Wan Ho,34,Kwun Tong,15,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
3151,Sai Wan Ho,34,Prince Edward,16,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3152,Sai Wan Ho,34,Sham Shui Po,17,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3153,Sai Wan Ho,34,Cheung Sha Wan,18,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3154,Sai Wan Ho,34,Lai Chi Kok,19,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3155,Sai Wan Ho,34,Mei Foo,20,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3156,Sai Wan Ho,34,Lai King,21,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3157,Sai Wan Ho,34,Kwai Fong,22,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3158,Sai Wan Ho,34,Kwai Hing,23,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3159,Sai Wan Ho,34,Tai Wo Hau,24,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3160,Sai Wan Ho,34,Tsuen Wan,25,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3161,Sai Wan Ho,34,Sheung Wan,26,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3162,Sai Wan Ho,34,Wan Chai,27,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3163,Sai Wan Ho,34,Causeway Bay,28,7.4,3.7,2,7.5,3.7,2,2,4,4
3164,Sai Wan Ho,34,Tin Hau,29,7.4,3.7,2,7.5,3.7,2,2,4,4
3165,Sai Wan Ho,34,Fortress Hill,30,5.9,3.2,2,6,3.2,2,2,3.5,3.5
3166,Sai Wan Ho,34,North Point,31,5.9,3.2,2,6,3.2,2,2,3.5,3.5
3167,Sai Wan Ho,34,Quarry Bay,32,4.9,3.2,2,5,3.2,2,2,3.5,3.5
3168,Sai Wan Ho,34,Tai Koo,33,4.9,3.2,2,5,3.2,2,2,3.5,3.5
3169,Sai Wan Ho,34,Sai Wan Ho,34,0,0,0,0,0,0,0,0,0
3170,Sai Wan Ho,34,Shau Kei Wan,35,4.9,3.2,2,5,3.2,2,2,3.5,3.5
3171,Sai Wan Ho,34,Heng Fa Chuen,36,4.9,3.2,2,5,3.2,2,2,3.5,3.5
3172,Sai Wan Ho,34,Chai Wan,37,4.9,3.2,2,5,3.2,2,2,3.5,3.5
3173,Sai Wan Ho,34,Lam Tin,38,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
3174,Sai Wan Ho,34,Hong Kong,39,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
3175,Sai Wan Ho,34,Kowloon,40,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3176,Sai Wan Ho,34,Olympic,41,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3177,Sai Wan Ho,34,Tsing Yi,42,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3178,Sai Wan Ho,34,Tung Chung,43,27.9,14.2,2,31,14.2,2,2,16.5,16.5
3179,Sai Wan Ho,34,Yau Tong,48,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
3180,Sai Wan Ho,34,Tiu Keng Leng,49,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3181,Sai Wan Ho,34,Tseung Kwan O,50,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3182,Sai Wan Ho,34,Hang Hau,51,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
3183,Sai Wan Ho,34,Po Lam,52,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3184,Sai Wan Ho,34,Nam Cheong,53,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3185,Sai Wan Ho,34,Sunny Bay,54,24.3,12.5,2,28,12.5,2,2,15,15
3186,Sai Wan Ho,34,Disneyland Resort,55,27.9,14.2,2,31,14.2,2,2,16.5,16.5
3187,Sai Wan Ho,34,LOHAS Park,57,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3188,Sai Wan Ho,34,Hung Hom,64,17,7.8,2,19,7.8,2,2,8,8
3189,Sai Wan Ho,34,Mong Kok East,65,17,7.8,2,19,7.8,2,2,8,8
3190,Sai Wan Ho,34,Tai Wai,67,19.5,9.4,2,21.5,9.4,2,2,10.5,10.5
3191,Sai Wan Ho,34,Sha Tin,68,19.5,9.4,2,21.5,9.4,2,2,10.5,10.5
3192,Sai Wan Ho,34,Fo Tan,69,19.9,9.8,2,22,9.8,2,2,12,12
3193,Sai Wan Ho,34,Racecourse,70,27.9,13.9,27.9,30.5,13.9,2,2,15.5,15.5
3194,Sai Wan Ho,34,University,71,20.9,10,2,22.5,10,2,2,12,12
3195,Sai Wan Ho,34,Tai Po Market,72,23,11.6,2,26.5,11.6,2,2,13.5,13.5
3196,Sai Wan Ho,34,Tai Wo,73,23,11.6,2,26.5,11.6,2,2,13.5,13.5
3197,Sai Wan Ho,34,Fanling,74,24.5,12.4,2,27.5,12.4,2,2,14,14
3198,Sai Wan Ho,34,Sheung Shui,75,24.5,12.4,2,27.5,12.4,2,2,14,14
3199,Sai Wan Ho,34,Lo Wu,76,54.4,46.7,54.4,57,27.2,27.2,27.2,28,28
3200,Sai Wan Ho,34,Lok Ma Chau,78,54.4,46.7,54.4,57,27.2,27.2,27.2,28,28
3201,Sai Wan Ho,34,East Tsim Sha Tsui,80,15.8,7.4,2,16,7.4,2,2,7.5,7.5
3202,Sai Wan Ho,34,Che Kung Temple,96,20.4,9.9,2,22,9.9,2,2,12,12
3203,Sai Wan Ho,34,Sha Tin Wai,97,20.4,9.9,2,22,9.9,2,2,12,12
3204,Sai Wan Ho,34,City One,98,20.4,9.9,2,22,9.9,2,2,12,12
3205,Sai Wan Ho,34,Shek Mun,99,20.4,9.9,2,22,9.9,2,2,12,12
3206,Sai Wan Ho,34,Tai Shui Hang,100,22.9,11.4,2,26,11.4,2,2,13.5,13.5
3207,Sai Wan Ho,34,Heng On,101,22.9,11.4,2,26,11.4,2,2,13.5,13.5
3208,Sai Wan Ho,34,Ma On Shan,102,22.9,11.4,2,26,11.4,2,2,13.5,13.5
